id_renabap,nombre_barrio,departamento,cantidad_viviendas_aproximadas,cantidad_familias_aproximada,superficie_m2,id_energia_electrica,id_calefaccion,id_efluentes_cloacales,id_cocina,id_agua_corriente,id_clasificacion_barrio,id_titulo_propiedad,id_decada_creacion,id_provincia,id_departamento,id_localidad
6524,Las Ranas,Junín,20,22,26854,3,4,2,1,2,1,1,7,1,64,261
4491,Puerto,San Isidro,30,33,16734,2,2,1,1,2,1,1,10,1,60,255
4528,Roque Sáenz Peña,San Isidro,26,29,3412,3,3,4,1,2,1,1,8,1,60,255
2880,Ferroviario Santa Rosa,San Isidro,250,275,35913,2,3,3,1,2,2,1,11,1,60,254
545,Nueva Esperanza,San Isidro,90,99,6354,2,3,4,1,2,2,1,11,1,60,254
2937,Villa Ruedita,San Isidro,100,110,21825,3,2,2,1,2,1,1,9,1,60,254
5320,Capitán Rosales,San Isidro,30,33,4038,3,3,4,1,2,1,1,6,1,60,254
1468,Santa Ana,San Isidro,165,182,29029,2,1,2,1,3,2,1,6,1,60,254
2938,El Ombú,San Isidro,130,143,11961,2,1,5,1,3,2,1,8,1,60,254
1261,San Cayetano,San Isidro,580,638,55343,2,3,5,1,2,2,1,9,1,60,253
2930,Uspallata,San Isidro,40,44,10340,2,4,2,1,4,2,1,7,1,60,253
2931,Iberlucea,San Isidro,30,33,3501,2,3,1,1,2,1,1,5,1,60,253
2907,Uruguay,San Isidro,900,990,75824,4,4,5,1,2,2,1,5,1,60,253
2939,Sauce,San Isidro,260,286,59006,2,3,1,1,2,2,1,6,1,60,253
397,La Cava,San Isidro,2300,2530,202608,2,1,2,1,2,2,1,6,1,60,253
1251,Cava Chica,San Isidro,405,446,49436,2,1,2,1,2,2,1,6,1,60,253
1174,Veinte de Junio,San Isidro,283,311,21672,2,3,3,1,2,2,1,8,1,60,253
4529,Congo,San Isidro,8,9,370,2,3,4,1,2,2,1,8,1,60,256
4917,Chino,Bahía Blanca,20,22,16073,2,2,1,1,2,1,1,10,1,20,142
740,Saladero,Bahía Blanca,250,275,315602,3,1,2,1,3,1,1,9,1,20,142
741,Estación White,Bahía Blanca,24,26,25874,3,1,2,1,2,1,1,9,1,20,142
658,Don Onésimo,Bahía Blanca,70,77,56314,3,1,2,1,2,1,1,10,1,20,141
4914,Villa Talleres II,Bahía Blanca,60,66,99634,2,2,2,1,2,1,1,10,1,20,141
730,Villa Talleres,Bahía Blanca,270,297,194770,2,3,2,3,2,1,1,10,1,20,141
757,Altos Sánchez,Bahía Blanca,45,50,35888,2,3,1,1,3,1,1,12,1,20,141
656,Pampa Central,Bahía Blanca,20,22,5653,2,1,2,1,3,1,1,12,1,20,141
4244,Barrio 1810,Bahía Blanca,335,369,34877,2,3,1,1,2,1,1,12,1,20,141
4913,Moresino,Bahía Blanca,30,33,40185,2,3,2,1,2,1,1,12,1,20,141
6081,Calvento,Bahía Blanca,20,22,21105,2,3,2,1,2,1,1,12,1,20,141
640,Tierras Argentinas,Bahía Blanca,660,726,443764,2,2,2,1,2,1,1,12,1,20,141
652,Costa Blanca,Bahía Blanca,130,143,99605,2,2,2,1,2,1,1,12,1,20,141
4915,Villa Buenos Aires,Bahía Blanca,60,66,137772,2,2,2,1,2,1,1,12,1,20,141
6085,Richieri,Bahía Blanca,8,9,5908,2,2,2,1,2,1,1,12,1,20,141
2905,Nueve de Noviembre,Bahía Blanca,800,880,447907,2,5,2,1,2,1,1,12,1,20,141
4612,Más Barrios,Bahía Blanca,205,226,286274,2,5,2,1,2,1,1,12,1,20,141
4912,Obrero Sur,Bahía Blanca,80,88,100623,2,2,6,1,2,1,1,12,1,20,141
1233,Puertas del Sur,Bahía Blanca,600,660,426846,3,1,2,1,3,1,1,11,1,20,141
689,Caracol II,Bahía Blanca,306,337,95650,2,2,1,1,2,1,1,11,1,20,141
706,Evita,Bahía Blanca,620,682,264551,2,2,1,1,2,1,1,11,1,20,141
726,Empleados de Comercio,Bahía Blanca,30,33,120352,2,1,2,1,2,1,1,11,1,20,141
739,Cinco de Abril,Bahía Blanca,42,46,62665,2,2,2,1,2,1,1,11,1,20,141
758,Diecisiete de Agosto,Bahía Blanca,116,128,137330,3,4,2,1,2,1,1,11,1,20,141
709,El Porvenir,Bahía Blanca,271,298,131937,3,1,2,1,6,1,1,11,1,20,141
6083,Municipal,Bahía Blanca,90,99,40706,3,3,1,1,2,3,1,9,1,20,141
659,Carlos Gardel,Bahía Blanca,23,25,6612,2,1,2,1,2,1,1,7,1,20,141
117,Portal del Este,Bahía Blanca,145,160,350402,3,2,2,1,2,1,1,7,1,20,141
2903,Miramar,Bahía Blanca,150,165,40888,3,1,2,1,3,2,1,7,1,20,141
707,Rosario Sur,Bahía Blanca,45,50,10340,3,1,1,1,2,2,1,7,1,20,141
6087,Bajo Rondeau,Bahía Blanca,125,138,65362,3,3,1,1,2,1,1,5,1,20,141
657,Caracol I,Bahía Blanca,160,176,51503,3,1,2,1,2,1,1,8,1,20,141
120,Punta Blanca (Sur),Bahía Blanca,82,90,180209,3,2,2,1,2,1,1,8,1,20,141
6079,Los Patricios,Bahía Blanca,70,77,186295,2,2,2,1,2,1,1,13,1,20,141
4916,Estación Aguará,Bahía Blanca,12,13,34410,2,4,2,1,2,1,1,12,1,20,143
276,Las Mellizas,San Nicolás,77,85,186424,2,1,2,1,2,1,1,10,1,46,217
544,Doce de Marzo,San Nicolás,120,132,94315,2,1,2,1,3,1,1,12,1,46,217
671,Moreno,San Nicolás,130,143,44966,2,2,2,3,2,1,1,12,1,46,217
269,Evita,San Nicolás,73,80,33355,2,1,1,1,2,1,1,11,1,46,217
262,Avambaé,San Nicolás,40,44,23121,2,1,2,1,2,1,1,11,1,46,217
268,Los Pinos,San Nicolás,135,149,42771,2,1,2,1,2,1,1,11,1,46,217
272,Los Pescadores,San Nicolás,40,44,15973,2,1,2,1,2,1,1,11,1,46,217
278,Mitre,San Nicolás,113,124,56927,2,1,2,1,2,1,1,11,1,46,217
672,Nueve de Julio,San Nicolás,30,33,19275,2,3,2,1,2,1,1,11,1,46,217
266,San Martín,San Nicolás,55,61,37181,3,1,3,1,2,1,1,11,1,46,217
267,Don Miguel,San Nicolás,250,275,138766,3,1,3,1,2,1,1,11,1,46,217
676,Los Pinos II,San Nicolás,25,28,20711,4,4,4,1,2,1,1,11,1,46,217
275,Martínez,San Nicolás,90,99,30191,2,5,2,1,3,1,1,9,1,46,217
673,Provincianos,San Nicolás,150,165,294434,2,3,2,1,2,1,1,5,1,46,217
2879,Villa Esperanza,San Nicolás,120,132,70978,2,2,2,1,2,1,1,8,1,46,217
577,Cavalli,San Nicolás,200,220,39624,2,1,2,1,1,2,1,4,1,46,217
279,La Ponderosa,Zárate,89,98,51138,2,1,2,1,2,1,1,10,1,42,201
282,Ferry,Zárate,58,64,127315,2,1,2,1,2,1,1,10,1,42,201
632,El Progreso,Zárate,590,649,667404,2,3,2,1,2,1,1,10,1,42,201
286,Las Violetas,Zárate,120,132,71407,2,2,2,1,2,1,1,10,1,42,201
1180,Reysol,Zárate,150,165,174338,2,2,2,1,2,1,1,10,1,42,201
747,Anta,Zárate,20,22,3746,2,1,4,1,2,1,1,10,1,42,201
603,Cementerio,Zárate,50,55,58245,2,3,2,1,2,1,1,12,1,42,201
1074,Nueva Esperanza,Zárate,80,88,53197,2,3,2,1,2,1,1,12,1,42,201
280,Seis de agosto,Zárate,50,55,16304,2,2,2,1,2,1,1,12,1,42,201
1096,Irigoyen,Zárate,80,88,84683,2,2,2,1,2,1,1,12,1,42,201
5679,Bosch,Zárate,30,33,7569,2,2,2,1,2,1,1,12,1,42,201
6519,Gauchito Gil,Zárate,115,127,102229,2,2,2,1,2,1,1,12,1,42,201
6520,Los Eucaliptos,Zárate,60,66,28917,2,2,2,1,2,1,1,12,1,42,201
4758,El Milagro,Zárate,150,165,70288,2,4,2,1,2,1,1,12,1,42,201
5680,Los Eucaliptos,Zárate,30,33,23538,2,4,2,1,2,1,1,12,1,42,201
215,Ascárate,Zárate,50,55,25748,2,3,2,1,2,2,1,12,1,42,201
289,Agua y Energía,Zárate,12,13,3833,2,1,2,1,3,1,1,11,1,42,201
602,La Esperanza,Zárate,220,242,127939,2,1,2,1,2,1,1,11,1,42,201
284,Los Sauces,Zárate,50,55,46747,3,1,2,1,2,1,1,11,1,42,201
287,Los Rosales,Zárate,130,143,62738,2,3,2,1,2,1,1,11,1,42,201
294,La Ilusión,Zárate,400,440,239095,2,3,2,1,2,1,1,11,1,42,201
295,Los Olivos,Zárate,122,134,55538,2,3,2,1,2,2,1,11,1,42,201
252,Cementerio,Zárate,800,880,349150,3,2,1,1,2,1,1,9,1,42,201
1041,Villa Negri,Zárate,430,473,194038,2,3,1,1,3,1,1,7,1,42,201
347,Pecorena,Zárate,480,528,83822,2,3,2,1,2,1,1,7,1,42,201
6535,La Unión,Zárate,30,33,25838,2,4,2,1,2,1,1,13,1,42,201
6533,Los Pomelos,Zárate,90,99,33235,2,3,6,1,2,3,1,13,1,42,201
216,Villa Nueva,Zárate,20,22,10382,2,3,2,1,2,1,1,4,1,42,201
6532,Meteor,Zárate,60,66,40853,3,4,2,1,4,3,1,4,1,42,201
283,Barrio H,Zárate,170,187,87848,2,3,2,1,3,2,1,3,1,42,201
235,Estación Escalada,Zárate,18,20,46473,2,1,2,1,3,1,1,12,1,42,202
314,Ocho de Septiembre,Zárate,300,330,139412,2,2,2,1,3,1,1,12,1,42,203
5678,San Isidro,Zárate,130,143,76942,2,2,2,1,3,1,1,12,1,42,203
316,San Sebastián,Zárate,150,165,173679,2,4,2,1,2,1,1,12,1,42,203
328,Nueve de Julio,Zárate,145,160,72421,2,1,2,1,3,1,1,11,1,42,203
315,Los Pinos,Zárate,160,176,69847,2,2,2,1,3,1,1,11,1,42,203
479,Estación Quequén,Necochea,10,11,7114,2,1,2,1,2,1,1,10,1,24,157
130,88 Entre 47 y 49,Necochea,18,20,4709,3,1,2,1,2,1,1,10,1,24,156
724,Los Álamos,Necochea,80,88,56434,3,1,2,1,2,1,1,10,1,24,156
424,La Terminal,Necochea,50,55,53579,2,2,2,1,2,1,1,12,1,24,156
558,Tiro Federal,Necochea,20,22,11994,2,1,2,1,3,1,1,11,1,24,156
663,Los Carritos,Necochea,40,44,58386,2,2,2,1,2,1,1,11,1,24,156
6514,San Martín,Necochea,50,55,58876,2,4,4,1,2,1,1,11,1,24,156
1433,Puerto,Necochea,10,11,11325,2,1,2,1,3,1,1,7,1,24,156
629,Los Malvones,Necochea,140,154,128773,2,1,2,1,3,1,1,8,1,24,156
560,Desamparados,Pergamino,15,17,31987,2,1,2,1,2,1,1,10,1,65,262
924,Güemes Norte,Pergamino,40,44,27706,3,1,2,1,2,1,1,10,1,65,262
562,Belgrano,Pergamino,165,182,109267,2,2,2,1,2,1,1,10,1,65,262
533,Santa Teresita,Pergamino,223,245,325090,3,2,2,1,4,1,1,10,1,65,262
572,Cristo Rey,Pergamino,142,156,67755,3,1,2,1,1,1,1,12,1,65,262
497,La Bloquera,Pergamino,60,66,14814,3,1,2,1,2,1,1,12,1,65,262
705,Ricardo John y Conscripto Silva,Pergamino,11,12,3532,3,1,2,1,2,1,1,12,1,65,262
1424,Tupac Amarú,Pergamino,85,94,176892,2,3,2,1,2,1,1,12,1,65,262
738,La Guarida,Pergamino,40,44,36298,2,1,2,1,1,1,1,11,1,65,262
1449,Kennedy I,Pergamino,96,106,83809,3,1,2,1,1,1,1,11,1,65,262
557,Virgen de Itatí,Pergamino,150,165,84806,3,1,2,1,3,1,1,11,1,65,262
576,Kennedy II,Pergamino,22,24,4655,3,2,2,1,3,1,1,11,1,65,262
1501,Jorge Newbery,Pergamino,320,352,304511,3,1,1,1,6,1,1,11,1,65,262
534,San José II,Pergamino,400,440,162390,3,1,2,1,6,1,1,11,1,65,262
894,Mastrángelo,Pergamino,195,215,181619,2,2,2,1,4,1,1,11,1,65,262
535,La Latita,Pergamino,70,77,28755,3,3,2,1,2,2,1,11,1,65,262
6523,Trincavelli,Pergamino,60,66,19856,3,2,1,1,6,3,1,11,1,65,262
571,La 513,Pergamino,35,39,12994,2,3,2,1,2,1,1,9,1,65,262
1511,Hernández,Pergamino,295,325,130597,2,3,2,1,2,2,1,9,1,65,262
532,San José I,Pergamino,100,110,62672,3,4,2,1,2,1,1,6,1,65,262
561,Güemes Sur,Pergamino,80,88,91869,3,2,2,1,2,1,1,3,1,65,262
1463,Villa San José,Pergamino,50,55,84736,3,1,2,1,1,1,1,4,1,65,263
244,Las Cañitas,San Pedro,200,220,73596,3,1,2,1,2,1,1,10,1,16,126
530,Riobamba y Rivero,San Pedro,45,50,18417,3,1,2,1,6,1,1,10,1,16,126
1413,Banfield II,San Pedro,40,44,14787,3,1,2,1,1,1,1,12,1,16,126
636,San Francisco,San Pedro,30,33,7149,2,2,2,1,2,1,1,12,1,16,126
1397,Argentino,San Pedro,90,99,35819,2,2,2,1,2,1,1,12,1,16,126
670,Las Canitas,San Pedro,40,44,10224,2,4,2,1,2,1,1,12,1,16,126
351,Estación San Pedro,San Pedro,70,77,12254,3,1,2,1,2,1,1,11,1,16,126
607,Defensores Unidos,San Pedro,14,15,2352,3,1,2,1,2,1,1,11,1,16,126
348,Don Juan,San Pedro,100,110,27494,2,4,4,1,2,1,1,11,1,16,126
6540,La Granja Vieja,San Pedro,16,18,7949,3,4,2,1,8,1,1,11,1,16,126
265,Banfield,San Pedro,310,341,80831,3,1,2,1,2,2,1,9,1,16,126
371,Bajo Puerto,San Pedro,96,106,49973,3,1,2,1,3,2,1,7,1,16,126
94,La Barranca,San Pedro,560,616,357162,3,1,2,1,2,2,1,7,1,16,126
715,La Tosquera,San Pedro,420,462,172674,3,2,2,1,2,2,1,7,1,16,126
2872,Cementerio,San Pedro,250,275,121236,2,2,2,1,2,1,1,5,1,16,126
6526,Malvinas,San Pedro,30,33,14318,3,4,2,1,6,1,1,6,1,16,126
536,Bajo Campodónico,San Pedro,62,68,67939,3,2,2,1,1,1,1,8,1,16,126
5676,Sin Nombre,San Pedro,135,149,133011,10,4,2,1,2,1,1,10,1,16,128
542,Sargento Cabral,San Pedro,80,88,29026,3,1,2,1,2,1,1,11,1,16,127
563,9 de Julio y Rivadavia,San Pedro,60,66,51190,3,2,2,1,3,1,1,9,1,16,127
703,Piojillo,San Pedro,30,33,3784,3,2,2,1,4,1,1,8,1,16,127
1395,Sin Nombre,Berazategui,130,143,28482,3,1,2,1,2,1,1,10,1,22,149
510,Compal,Berazategui,110,121,29643,3,1,2,1,2,2,1,10,1,22,146
305,Tres de Junio II,Berazategui,150,165,54249,2,1,2,1,3,1,1,11,1,22,146
6364,Plátanos Norte,Berazategui,30,33,8271,2,3,2,1,2,1,1,11,1,22,146
4741,Río Encantado,Berazategui,25,28,3991,2,3,2,1,2,1,1,12,1,22,147
1038,Prosperidad,Berazategui,120,132,34188,3,2,2,1,2,2,1,11,1,22,147
1179,Santa Isabel II,Berazategui,14,15,4128,2,1,2,1,3,1,1,11,1,22,148
1567,Kennedy Norte,Berazategui,135,149,35606,2,1,2,1,2,1,1,11,1,22,150
4599,San Blas,Berazategui,20,22,23754,2,3,2,1,2,1,1,11,1,22,150
5388,Pereyra,Berazategui,30,33,32700,2,3,6,1,1,2,1,11,1,22,151
125,Once,Berazategui,802,882,582391,3,3,2,1,1,1,1,4,1,22,145
4538,Las Margaritas,General Alvarado,30,33,15072,2,3,2,1,2,1,1,10,1,85,898
5639,Las Flores,General Alvarado,14,15,14763,3,4,2,1,1,1,1,11,1,85,898
5638,Belgrano,General Alvarado,80,88,93583,3,4,2,1,2,1,1,11,1,85,898
6515,Aeroparque,General Alvarado,30,33,44457,3,4,2,1,2,1,1,11,1,85,898
5640,Gran Las Flores,General Alvarado,42,46,70008,2,2,2,1,2,1,1,9,1,85,898
4918,Estación Dorrego,Coronel Dorrego,15,17,16781,2,2,2,1,2,1,1,10,1,88,920
1020,Predio Estación de Ferrocarril,Salto,80,88,32505,3,2,2,1,2,1,1,10,1,71,275
4755,El Milagro,Salto,43,47,24626,2,3,2,1,2,2,1,12,1,71,275
4753,Balaco,Salto,260,286,216714,3,3,2,1,2,1,1,9,1,71,275
769,Triángulo,Salto,50,55,41332,3,2,2,1,2,1,1,7,1,71,275
1255,La Costa,Arrecifes,45,50,66528,3,2,2,1,2,1,1,10,1,79,286
1240,Río Negro y Catamarca,Arrecifes,30,33,19722,3,2,2,1,3,1,1,12,1,79,286
5659,Saavedra,Arrecifes,35,39,28474,2,2,2,4,2,1,1,12,1,79,286
1253,Lavalle,Arrecifes,70,77,115728,2,1,2,1,1,1,1,11,1,79,286
1459,Terraplén FFCC,Arrecifes,140,154,61684,3,1,2,1,2,1,1,8,1,79,286
4919,Colonia Ferroviaria,Patagones,30,33,59215,3,2,2,1,2,1,1,10,1,76,282
1120,Villa del Carmen,Patagones,350,385,181848,2,1,2,1,3,2,1,8,1,76,282
4326,Villa Nueva,Patagones,12,13,19681,2,3,1,1,2,1,1,12,1,76,283
1439,San Lorenzo,San Fernando,150,165,15883,2,1,5,1,2,1,1,10,1,34,180
1447,San Martín,San Fernando,323,355,65146,2,1,3,1,3,2,1,10,1,34,180
1148,Hall,San Fernando,180,198,12656,2,1,5,1,3,2,1,10,1,34,180
1150,Arroyo Fate,San Fernando,110,121,15365,2,1,5,1,2,2,1,10,1,34,180
1444,San Jorge,San Fernando,455,501,85745,2,4,3,1,2,1,1,7,1,34,180
4730,Presidente Perón,San Fernando,310,341,71029,2,3,1,1,2,1,1,6,1,34,180
1443,Tiro Federal,San Fernando,30,33,2845,2,1,5,1,2,2,1,10,1,34,178
5318,Sin Nombre,San Fernando,12,13,1317,10,3,3,1,2,1,1,12,1,34,178
6319,Sin Nombre,San Fernando,15,17,2440,10,4,1,1,2,2,1,11,1,34,178
1441,Alvear,San Fernando,130,143,8744,2,3,2,1,3,1,1,9,1,34,178
157,San José II,San Fernando,34,37,8496,2,3,2,1,3,2,1,9,1,34,178
600,San Rafael I,San Fernando,210,231,28086,2,1,5,1,2,1,1,7,1,34,178
1440,La Esperanza,San Fernando,180,198,28700,2,1,5,1,3,2,1,7,1,34,178
394,San Francisco,San Fernando,90,99,11586,2,1,5,1,2,2,1,7,1,34,178
2928,Alsina,San Fernando,150,165,29271,5,3,5,1,2,1,1,5,1,34,178
1455,Aviación,San Fernando,30,33,4980,2,1,3,1,3,1,1,6,1,34,178
694,Pasaje Arroyo Cordero,San Fernando,20,22,2918,2,3,2,1,2,2,1,9,1,34,179
2897,Santa Rosa,San Fernando,400,440,35979,2,4,2,1,2,2,1,9,1,34,179
5319,Los Pinos,San Fernando,13,14,1399,3,3,4,1,2,2,1,9,1,34,179
2944,La Loma,San Fernando,30,33,5568,4,3,2,1,2,2,1,7,1,34,179
700,Ferroviario,San Fernando,105,116,58762,4,4,1,1,4,2,1,7,1,34,179
6517,Deportivo,Pehuajó,17,19,12452,3,6,2,2,2,1,1,10,1,51,234
384,Cumba,Pehuajó,29,32,13099,3,1,2,1,4,1,1,10,1,51,234
1420,Santa María,Pehuajó,80,88,75534,3,3,2,1,2,1,1,11,1,51,234
320,Talleres,Pehuajó,104,114,57387,3,1,2,1,3,1,1,9,1,51,234
1118,Progreso,Pehuajó,103,113,44198,3,1,2,1,3,1,1,7,1,51,234
2885,Villa Radizi,Pehuajó,50,55,39261,3,4,2,1,1,1,1,8,1,51,234
151,Estación Otamendi Abandonada,Campana,15,17,68372,2,3,2,1,5,1,1,10,1,7,70
148,Las Colinas,Campana,150,165,60107,2,2,1,1,2,1,1,12,1,7,70
48,Veintiuno de septiembre,Campana,940,1034,571193,2,1,2,1,1,1,1,11,1,7,69
1493,La Esperanza,Campana,120,132,183116,2,2,2,1,6,1,1,11,1,7,69
1187,Lubo,Campana,200,220,28896,2,1,2,1,3,1,1,9,1,7,69
144,El Destino,Campana,450,495,144995,2,2,2,1,2,1,1,9,1,7,69
1188,San Felipe,Campana,300,330,57988,2,2,2,1,2,2,1,9,1,7,69
1191,Villa Nueva,Campana,20,22,5328,2,2,2,1,2,1,1,7,1,7,69
1456,San Cayetano,Campana,350,385,477393,2,2,2,1,4,1,1,7,1,7,69
1417,La Josefa,Campana,70,77,47848,2,3,2,1,1,1,1,8,1,7,69
1181,Las Praderas,Campana,550,605,914662,2,1,5,1,6,1,1,8,1,7,69
1185,Santa Lucía II,Campana,50,55,101174,2,2,2,1,5,1,1,8,1,7,69
6539,Ocho de Diciembre,Campana,24,26,41798,2,3,2,1,7,1,1,13,1,7,69
1461,Radio El Puente,Lanús,440,484,53066,4,3,1,1,3,2,1,10,1,28,165
6371,La Tranquera,Lanús,18,20,6412,2,3,2,1,2,2,1,11,1,28,165
187,San Francisco de Asís,Lanús,75,83,14479,3,6,3,2,2,2,1,9,1,28,165
1220,Pampa,Lanús,500,550,63203,2,3,5,1,3,2,1,7,1,28,165
1462,Ilasa,Lanús,280,308,40843,2,3,2,1,6,2,1,7,1,28,165
167,Campomar,Lanús,35,39,3598,1,3,2,1,2,2,1,8,1,28,165
454,Villa Sapito,Lanús,330,363,55702,6,1,5,1,3,2,1,10,1,28,168
1099,Porá,Lanús,360,396,35999,2,3,1,1,2,2,1,8,1,28,168
5391,La Cuadra,Lanús,30,33,3049,2,6,4,2,2,2,1,8,1,28,168
2932,Villa de La Fe,Lanús,800,880,128423,2,3,2,1,2,2,1,10,1,28,164
2945,Vías Muertas,Lanús,400,440,39445,2,4,4,1,2,2,1,7,1,28,164
6372,Esperanza,Lanús,150,165,8963,2,4,2,1,2,2,1,5,1,28,164
141,Los Ceibos,Lanús,750,825,58090,2,1,1,1,3,2,1,8,1,28,164
1182,Diez de Enero,Lanús,300,330,46599,2,1,1,1,5,1,1,11,1,28,166
1047,ACUBA,Lanús,1000,1100,152403,2,1,2,1,3,2,1,11,1,28,166
1014,Gaita,Lanús,110,121,13492,2,1,1,1,2,2,1,11,1,28,166
4722,San Martín,Lanús,350,385,70689,3,6,3,2,3,1,1,9,1,28,166
181,Rivadavia,Lanús,150,165,20579,3,1,1,1,3,2,1,9,1,28,166
1469,Eva Perón,Lanús,870,957,244705,2,1,2,1,3,2,1,9,1,28,166
1012,Villa Jardín,Lanús,4500,4950,426815,2,3,2,1,2,2,1,5,1,28,166
4721,Nueve de Julio,Lanús,1500,1650,405182,3,6,1,2,3,1,1,8,1,28,166
5005,Villa Caraza,Lanús,1160,1276,311458,3,6,3,2,3,1,2,8,1,28,166
1472,Balcarce,Lanús,650,715,63020,2,1,2,1,3,2,1,11,1,28,167
1245,Primero de Mayo,Lanús,290,319,61694,2,1,2,1,3,1,1,9,1,28,167
